0.9915000000	operations research
0.7421525100	memory
0.7393544888	magnetic
0.7325932523	binary
0.7322004415	data
0.7288087038	high
0.7223692280	machine
0.7223572912	model
0.7208315190	rate
0.7174272461	probability
0.7158539187	logic
0.7150659969	independent
0.7146447049	equation
0.7138966210	arithmetic
0.7125242608	equations
0.7117423195	america
0.7117423195	society
0.7114715764	state
0.7113885338	function
0.7103439487	information
0.7103364890	digital
0.7086973534	case
0.7072230920	research
0.7057475636	random
0.7052684126	theory
0.7037944640	input
0.7037371212	electronic
0.7032845448	differential
0.7027873701	process
0.7024952789	control
0.7017149346	operations
0.7009464634	frequency
0.7005922127	speed
0.7002354333	signal
0.7000132851	distribution
0.6997135445	linear
0.6992096683	language
0.6988988154	set
0.6984552202	problem
0.6978008539	operating
0.6950773454	paper
0.6859667928	code
0.6853916622	analysis
0.6827559666	error
0.6809316951	noise
0.6795085860	number
0.6755316932	circuit
0.6743628097	power
0.6720529311	filter
0.6665154756	program
0.6661263266	general
0.6618525246	detection
0.6609527394	methods
0.6608262573	output
0.6567218173	square
0.6557352850	functions
0.6550469669	analog
0.6548732917	finite
0.6535932500	systems
0.6527793079	storage
0.6505000000	operations research society of america
0.6501785200	form
0.6441071626	matrix
0.6414271101	design
0.6370059859	method
0.6360241838	capacity
0.6348795295	type
0.6334086841	decision
0.6332426461	machines
0.6165786985	pulse
0.6148951482	current
0.5854954441	solution
0.5735000000	high speed
0.5601659938	use
0.5380156745	computers
0.5348376261	journal
0.5307398868	computing
0.5255000000	operations research society
0.5253226180	computer
0.5247436745	system
0.5244443766	issn
0.5242977952	this
0.5178741241	switching
0.5145343126	order
0.5109589296	circuits
0.5098788933	technique
0.5065482160	accuracy
0.5055516131	synthesis
0.5051309194	problems
0.5050218062	logical
0.5040435580	results
0.5026437405	communication
0.5024197666	special
0.5018876950	simple
0.5018351857	application
0.5014699162	techniques
0.5009916259	minimum
0.5005608382	elements
0.4996900103	purpose
0.4996181047	optimum
0.4975533267	procedure
0.4974973457	required
0.4973305404	die
0.4956980063	device
0.4956570309	large
0.4954753659	voltage
0.4950225154	components
0.4939711463	applications
0.4934131568	the
0.4933777146	performance
0.4917031281	der
0.4902536502	of
0.4884755066	cost
0.4874762075	shown
0.4865036202	obtained
0.4859593226	coding
0.4848216735	operation
0.4847443785	developed
0.4844897282	published
0.4837260918	considered
0.4836955394	presented
0.4827551395	terms
0.4808587248	values
0.4794350527	discussed
0.4781053623	signals
0.4027623837	n
0.3469214483	time
0.3407119955	if
0.3403084310	new
0.3357726034	using
0.3348439816	we
0.3345157210	some
0.3324132987	to
0.3323113468	s
0.3298113930	these
0.3259337128	various
0.3257385388	part
0.3254285125	when
0.3220979082	also
0.3217229212	many
0.3201967252	all
0.3196915573	other
0.3195489980	no
0.3194174352	it
0.3161967120	such
0.3152634366	first
0.3149578810	where
0.3140119648	an
0.3137475897	each
0.3135000000	the same
0.3127631977	only
0.3121512022	both
0.3116299567	two
0.3106774468	t
0.3105962488	one
0.3100532561	but
0.3100134964	certain
0.3096418823	through
0.3073055390	between
0.3071160873	more
0.3071160873	any
0.3061879899	their
0.3061841989	its
0.3060608771	then
0.3054742258	value
0.3043595264	over
0.3040898533	2
0.3030133018	may
0.3029174273	than
0.3028352145	on
0.3028195178	1955
0.3024122727	possible
0.3021846554	a
0.3013006370	will
0.3012852462	under
0.3009174273	described
0.3009174273	was
0.3008183606	in
0.3007304532	well
0.3005944652	three
0.2989005493	at
0.2986674273	have
0.2973274229	particular
0.2972536950	from
0.2972454089	per
0.2969422635	so
0.2966100925	made
0.2960305128	not
0.2945372727	1
0.2944910416	known
0.2944232738	into
0.2936249357	given
0.2932718551	by
0.2925373768	used
0.2922899898	for
0.2922878959	as
0.2910348642	been
0.2904515309	has
0.2898912755	or
0.2880490183	can
0.2862376610	with
0.2844222108	be
0.2839390648	are
0.2839390648	is
0.2834222108	which
0.2821775625	that
0.2799885341	and
0.2485000000	number of
0.2125000000	the use of
0.2035000000	theory of
0.2015000000	the signal
0.1975000000	the input
0.1915000000	this paper
0.1805000000	problem of
0.1765000000	digital computer
0.1745000000	the theory
0.1745000000	the number
0.1505000000	the system
0.1485000000	the problem
0.1115000000	function of
0.1115000000	set of
0.1055000000	the case
0.0605000000	the use
0.0605000000	use of
